URL,MatchDateTime,Show,Snippet
https://archive.org/details/CNNW_20240623_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1625/end/1660,6/23/2024 13:27:20,State of the Union With Jake Tapper and Dana Bash,"kind of language? are you okay with that? let me say this as the leader of the democratic party in the state of new york. i am not weighing in on primaries intentionally, but what i'm very focused on is what number one i stand strongly with israel. i went israel after"
https://archive.org/details/CNNW_20240623_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1691/end/1726,6/23/2024 13:28:26,State of the Union With Jake Tapper and Dana Bash,"anyone. the language itself, he's he's saying that he's supporting a genocide in gaza. it's quite strong language. we have heard this all over i i think the tone of discourse in many elections has been far exceeds what i think is appropriate on all sides."
https://archive.org/details/CNNW_20240623_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1557/end/1592,6/23/2024 16:26:12,State of the Union With Jake Tapper and Dana Bash,"language? are you okay with that? let me say this as the leader of the democratic party in the state of new york i am not weighing in on primaries intentionally, but what i'm very focused on is what number one i stand strongly with israel went israel after"
https://archive.org/details/CNNW_20240623_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1622/end/1657,6/23/2024 16:27:17,State of the Union With Jake Tapper and Dana Bash,"itself, he's he's saying that he's supporting a genocide in gaza. it's quite strong language. we have heard this all over. i i think the tone of discourse and many elections has been far exceeds what i think is appropriate on all"
https://archive.org/details/CNNW_20240630_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1353/end/1388,6/30/2024 13:22:48,State of the Union With Jake Tapper and Dana Bash,"border? yeah, i hope that does happen. all right. i want to ask you about the mideast because you haven't working to try to negotiate a defense agreement with saudi arabia? it could pave the way for a broader normalization deal between them and israel. the last time you were on the show,"
https://archive.org/details/CNNW_20240630_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1369/end/1404,6/30/2024 13:23:04,State of the Union With Jake Tapper and Dana Bash,you told me that you want to help president biden get this done and that we're running out of time. does that stand now? i am still trying to help president biden his team to have saudi arabia normalized with israel what needs to
https://archive.org/details/CNNW_20240630_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1384/end/1419,6/30/2024 13:23:19,State of the Union With Jake Tapper and Dana Bash,"happen years the war needs to lessen in terms of military conflict in gaza, i think that's going to wind down and they need to negotiate an answer to the palestinian question. and i think the crown prince would recognize his role building on the abraham accords. president trump said,"
https://archive.org/details/CNNW_20240630_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1400/end/1435,6/30/2024 13:23:35,State of the Union With Jake Tapper and Dana Bash,"he wanted to end these wars as quick as possible. it may be possible between now and the election to come up with a solution. and gaza and the west bank, that not only would end the war, but allow israel to live in peace and the palestinians have a more hopeful life and have the saudi"
https://archive.org/details/CNNW_20240630_130000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/1415/end/1450,6/30/2024 13:23:50,State of the Union With Jake Tapper and Dana Bash,"arabia recognize israel which would be the end of the arab-israeli conflict. i'd like to help in that regard, but i am urging the american people listen to what congressman clever and said he thinks president biden has been a great president. he had a bad night. now he had a bad night."
https://archive.org/details/KGO_20240630_150000_This_Week_With_George_Stephanopoulos#start/2302/end/2337,6/30/2024 15:38:37,This Week With George Stephanopoulos,"deficits. he has to get the tax cuts back, and the third is to stop these wars in ukraine, in israel, and around the south china sea in taiwan. that's the program of what he's going to drive to say, we have"
https://archive.org/details/KPIX_20240630_153000_Face_the_Nation#start/1281/end/1316,6/30/2024 15:51:36,Face the Nation,"very interested in the job. you asked, what are my accomplishments in the united states senate? in 18 months, margaret, we've done a lot of work for our constituents. we've got hundreds of millions of dollars to the great lakes. we helped east palestine deal"
https://archive.org/details/CNNW_20240630_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2197/end/2232,6/30/2024 16:36:52,State of the Union With Jake Tapper and Dana Bash,"negotiate a defense agreement with saudi arabia? it could pave the way for a broader normalization deal between them and israel. the last time you were on the show, you told me that you want to help president biden get this done and that we're running out of time. does that stand now?"
https://archive.org/details/CNNW_20240630_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2214/end/2249,6/30/2024 16:37:09,State of the Union With Jake Tapper and Dana Bash,"i am still trying to help president biden his team to have saudi arabia normalized with israel what needs to happen years the war needs to lessen in terms of military conflict in gaza, i think that's going to wind down and they need to negotiate an"
https://archive.org/details/CNNW_20240630_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2229/end/2264,6/30/2024 16:37:24,State of the Union With Jake Tapper and Dana Bash,"answer to the palestinian in question. and i think the crown prince would recognize israel building on the abraham accords. president trump said, he wanted to end these wars as quick as possible. it may be possible between now and the election to come up with a solution. and gaza and the west"
https://archive.org/details/CNNW_20240630_160000_State_of_the_Union_With_Jake_Tapper_and_Dana_Bash#start/2246/end/2281,6/30/2024 16:37:41,State of the Union With Jake Tapper and Dana Bash,"bank, that not only would end the war, but allow israel to live in peace and the palestinians have a more hopeful life. and have the saudi arabia recognize israel, which would be the end of the arab-israeli conflict. i'd like to help in that regard, but i am urging the mirror hurricane people to listen to what"
https://archive.org/details/KGO_20240701_070000_This_Week_With_George_Stephanopoulos#start/2327/end/2362,7/1/2024 7:39:02,This Week With George Stephanopoulos,"budget of $2 trillion of deficits. he has to get the tax cuts back, and the third is to stop these wars in ukraine, in israel, and around the south china sea in taiwan. that's the program of what he's going to drive to say, we have to accomplish this so i think a"
https://archive.org/details/KPIX_20240701_090000_Face_the_Nation#start/1292/end/1327,7/1/2024 9:21:47,Face the Nation,people of east palestine deal with the terrible train disaster and we've done a lot of work on making sure that ohio has gotten defense resources that make not just ohio but our country stronger. so there's a lot we can hang our hat on. i like being a senator. i'm not trying to leave the
https://archive.org/details/KPIX_20240701_093000_Face_the_Nation#start/675/end/710,7/1/2024 9:41:30,Face the Nation,"complicated place than it was ten years ago, in particular, with the war in israel and gaza. we see every radical islamic group from the houthis to the iranian-backed proxies interested in doing things they might not have wanted to do ten"
